UserID,1,2,3,4,5,6,7,8,9,10
119723223,Stronghold 3,Tom Clancy's Ghost Recon Phantoms - NA,How to Survive,Age of Empires II HD Edition,Company of Heroes 2,Crusader Kings II,Stronghold Crusader 2,Serious Sam 3 BFE,ORION Prelude,TERA
119909634,Dota 2,Unturned,Team Fortress 2,Counter-Strike Global Offensive,Garry's Mod,The Elder Scrolls V Skyrim,Left 4 Dead 2,PAYDAY 2,Terraria,Warframe
119937035,Dota 2,Unturned,Team Fortress 2,Robocraft,Counter-Strike Global Offensive,Garry's Mod,Heroes & Generals,Dirty Bomb,Warframe,Tom Clancy's Ghost Recon Phantoms - EU
119949344,Dota 2,Counter-Strike Global Offensive,Team Fortress 2,Tom Clancy's Ghost Recon Phantoms - NA,The Elder Scrolls V Skyrim,Garry's Mod,PAYDAY 2,Left 4 Dead 2,Terraria,Warframe
120106834,Football Manager 2014,Total War SHOGUN 2,Total War ROME II - Emperor Edition,Empire Total War,Napoleon Total War,Age of Empires II HD Edition,Sid Meier's Civilization V,Crusader Kings II,Football Manager 2013,Banished
120139965,Don't Starve,The Binding of Isaac Rebirth,Don't Starve Together Beta,Starbound,Scribblenauts Unlimited,Castle Crashers,The Binding of Isaac,Risk of Rain,Spore,BattleBlock Theater
120164786,Counter-Strike Source,Football Manager 2012,Counter-Strike,Sid Meier's Civilization V,Day of Defeat Source,Left 4 Dead,Football Manager 2014,Football Manager 2015,Left 4 Dead 2,Counter-Strike Global Offensive
120181402,Dota 2,Team Fortress 2,Counter-Strike Global Offensive,Garry's Mod,The Elder Scrolls V Skyrim,Left 4 Dead 2,Terraria,PAYDAY 2,Sid Meier's Civilization V,Borderlands 2
120237789,Borderlands The Pre-Sequel,South Park The Stick of Truth,Don't Starve,Kerbal Space Program,XCOM Enemy Unknown,Fallout 4,Rocket League,Fallout New Vegas,Grand Theft Auto IV,The Witcher Enhanced Edition
120421832,Dota 2,The Binding of Isaac,Age of Empires II HD Edition,Counter-Strike Global Offensive,Team Fortress 2,Garry's Mod,Left 4 Dead 2,The Elder Scrolls V Skyrim,Terraria,PAYDAY 2
120514307,Dota 2,AirMech,Magic Duels,Magicka Wizard Wars,Team Fortress 2,Counter-Strike Global Offensive,The Elder Scrolls V Skyrim,Left 4 Dead 2,Garry's Mod,PAYDAY 2
120523185,The Binding of Isaac,Starbound,Super Meat Boy,Amnesia The Dark Descent,Castle Crashers,FEZ,Hotline Miami,Trine 2,Transistor,Mini Metro
120668831,War Thunder,Heroes & Generals,Unturned,Team Fortress 2,Counter-Strike Global Offensive,PAYDAY 2,Garry's Mod,Left 4 Dead 2,Robocraft,The Elder Scrolls V Skyrim
120696775,Age of Empires III Complete Collection,Sins of a Solar Empire Rebellion,Age of Empires II HD Edition,Star Wars Empire at War Gold,Medieval II Total War,Empire Total War,Rome Total War,Company of Heroes (New Steam Version),Medieval II Total War Kingdoms,Total War SHOGUN 2
120725727,Counter-Strike Source,Counter-Strike Global Offensive,Team Fortress 2,Left 4 Dead 2,Garry's Mod,The Elder Scrolls V Skyrim,Counter-Strike,PAYDAY 2,Terraria,Portal 2
120766003,Metro 2033,Tomb Raider,Deus Ex Human Revolution,Dishonored,BioShock Infinite,The Walking Dead,The Witcher 2 Assassins of Kings Enhanced Edition,Just Cause 2,Max Payne 3,Saints Row The Third
120838793,Dota 2,Team Fortress 2,Counter-Strike Global Offensive,Garry's Mod,The Elder Scrolls V Skyrim,Left 4 Dead 2,Terraria,PAYDAY 2,Sid Meier's Civilization V,Borderlands 2
121133260,Dota 2,Call of Duty Black Ops II - Multiplayer,Call of Duty Black Ops,Call of Duty Black Ops III,Call of Duty Black Ops - Multiplayer,Team Fortress 2,Call of Duty World at War,Counter-Strike Global Offensive,Garry's Mod,The Elder Scrolls V Skyrim
121150146,PlanetSide 2,Arma 2 Operation Arrowhead,War Thunder,Heroes & Generals,Insurgency,Space Engineers,Warface,Rust,Dirty Bomb,Tom Clancy's Ghost Recon Phantoms - NA
121199670,Dota 2,Team Fortress 2,Counter-Strike Global Offensive,Garry's Mod,The Elder Scrolls V Skyrim,Left 4 Dead 2,Terraria,PAYDAY 2,Sid Meier's Civilization V,Borderlands 2
121280370,Grand Theft Auto V,Fallout 4,Don't Starve,DayZ,Dark Souls Prepare to Die Edition,Counter-Strike Global Offensive,Team Fortress 2,PAYDAY 2,The Elder Scrolls V Skyrim,Garry's Mod
121291260,Magic Duels,Path of Exile,Prime World,Dota 2,Warframe,Tom Clancy's Ghost Recon Phantoms - NA,DARK SOULS II,Unturned,Rust,Counter-Strike Global Offensive
121360145,Dota 2,Path of Exile,Marvel Heroes 2015,Counter-Strike Global Offensive,Team Fortress 2,Warframe,The Elder Scrolls V Skyrim,Terraria,Garry's Mod,Magic Duels
121497634,Tom Clancy's Ghost Recon Phantoms - NA,Counter-Strike Source,Clicker Heroes,Grand Theft Auto V,Magic Duels,The Forest,H1Z1,Natural Selection 2,Amnesia The Dark Descent,AdVenture Capitalist
121531316,Dota 2,Team Fortress 2,Counter-Strike Global Offensive,Garry's Mod,The Elder Scrolls V Skyrim,Left 4 Dead 2,Terraria,PAYDAY 2,Sid Meier's Civilization V,Borderlands 2
121615038,Football Manager 2014,Football Manager 2015,Football Manager 2013,Football Manager 2012,Football Manager 2011,Total War ROME II - Emperor Edition,Total War SHOGUN 2,Empire Total War,Football Manager 2010,Napoleon Total War
121865430,Path of Exile,Dota 2,Don't Starve Together Beta,Torchlight II,Warframe,Dungeon Defenders,Magicka,DARK SOULS II,Sid Meier's Civilization V,Call of Duty Modern Warfare 2
121884238,Loadout,APB Reloaded,Robocraft,Team Fortress 2,Counter-Strike Global Offensive,Garry's Mod,Unturned,The Elder Scrolls V Skyrim,Tom Clancy's Ghost Recon Phantoms - EU,Dota 2
121891688,Grand Theft Auto V,Batman Arkham City GOTY,Batman Arkham Origins,Batman Arkham Asylum GOTY Edition,Rust,Mass Effect,Alan Wake,Far Cry 3,Assassin's Creed Brotherhood,DayZ
122026623,Wolfenstein The New Order,Counter-Strike,Counter-Strike Source,Dying Light,Tom Clancy's Splinter Cell Conviction,Duke Nukem Forever,F.E.A.R. 2 Project Origin,GRID,Ultra Street Fighter IV,Star Wars Jedi Knight Jedi Academy
122094388,Euro Truck Simulator 2,Counter-Strike Source,War Thunder,Saints Row IV,Dead Island,Grand Theft Auto IV,Saints Row The Third,Fallout New Vegas,Hitman Absolution,PAYDAY 2
122274197,Dota 2,Team Fortress 2,Counter-Strike Global Offensive,The Elder Scrolls V Skyrim,Garry's Mod,Left 4 Dead 2,Terraria,PAYDAY 2,Sid Meier's Civilization V,Borderlands 2
122319388,Dota 2,Team Fortress 2,Counter-Strike Global Offensive,The Elder Scrolls V Skyrim,Garry's Mod,Left 4 Dead 2,Terraria,PAYDAY 2,Sid Meier's Civilization V,Borderlands 2
122332010,Don't Starve,South Park The Stick of Truth,RollerCoaster Tycoon 3 Platinum!,Euro Truck Simulator 2,Cities Skylines,NBA 2K15,Don't Starve Together Beta,Arma 3,The Binding of Isaac Rebirth,Rocket League
122444332,ARK Survival Evolved,Tomb Raider,Path of Exile,METAL GEAR SOLID V THE PHANTOM PAIN,DARK SOULS II Scholar of the First Sin,Tom Clancy's Ghost Recon Phantoms - NA,Fallout 4,The Witcher 3 Wild Hunt,Dishonored,BioShock Infinite
122551425,Unturned,Robocraft,The Sims(TM) 3,Cry of Fear,Star Wars - Battlefront II,Garry's Mod,The Elder Scrolls IV Oblivion ,Team Fortress 2,No More Room in Hell,Counter-Strike Global Offensive
122620165,Team Fortress 2,Counter-Strike Global Offensive,Dota 2,Garry's Mod,Counter-Strike,Left 4 Dead 2,The Elder Scrolls V Skyrim,PAYDAY 2,Terraria,Borderlands 2
122658341,Castle Crashers,Team Fortress 2,Counter-Strike Global Offensive,Garry's Mod,Left 4 Dead 2,PAYDAY 2,Portal 2,The Binding of Isaac,Counter-Strike Source,Starbound
122679931,Unturned,Killing Floor,Robocraft,Half-Life 2 Deathmatch,Alien Swarm,No More Room in Hell,Trove,Call of Duty 4 Modern Warfare,Call of Duty World at War,Star Wars - Battlefront II
122798021,War Thunder,Insurgency,BattleBlock Theater,Unturned,PlanetSide 2,Robocraft,Dead Island,Starbound,Arma 2 Operation Arrowhead,Hitman Absolution
122803519,Unturned,Dota 2,Robocraft,Trove,Counter-Strike Condition Zero,Garry's Mod,Team Fortress 2,Counter-Strike Global Offensive,Rust,The Elder Scrolls V Skyrim
122956129,War Thunder,Unturned,Rust,Dota 2,Robocraft,Trove,PlanetSide 2,Marvel Heroes 2015,Warframe,Heroes & Generals
123052194,Dota 2,Clicker Heroes,Counter-Strike Global Offensive,Team Fortress 2,Garry's Mod,The Elder Scrolls V Skyrim,Left 4 Dead 2,Terraria,PAYDAY 2,Borderlands 2
123101539,Middle-earth Shadow of Mordor,Far Cry 4,Grand Theft Auto V,War Thunder,Warframe,DayZ,Total War ROME II - Emperor Edition,The Witcher 3 Wild Hunt,Total War SHOGUN 2,Starbound
123165817,Team Fortress 2,Dota 2,Counter-Strike Global Offensive,Garry's Mod,Unturned,The Elder Scrolls V Skyrim,Left 4 Dead 2,PAYDAY 2,Terraria,Robocraft
123461705,Counter-Strike,Counter-Strike Condition Zero,Day of Defeat,Counter-Strike Condition Zero Deleted Scenes,Rome Total War,Football Manager 2013,Call of Duty Black Ops - Multiplayer,Call of Duty Black Ops,Call of Duty Modern Warfare 2 - Multiplayer,Team Fortress 2
123483924,Unturned,Warframe,Dota 2,Neverwinter,Robocraft,Dead Island Epidemic,Trove,Team Fortress 2,Counter-Strike Global Offensive,Garry's Mod
123625432,Call of Duty Modern Warfare 2 - Multiplayer,Call of Duty Modern Warfare 2,Dota 2,Call of Duty Black Ops - Multiplayer,Call of Duty Black Ops,Left 4 Dead 2,Team Fortress 2,Counter-Strike Global Offensive,Garry's Mod,Call of Duty World at War
123627691,School of Dragons How to Train Your Dragon,Trove,Borderlands The Pre-Sequel,Neverwinter,SMITE,This War of Mine,The Mighty Quest For Epic Loot,Path of Exile,RIFT,AdVenture Capitalist
123696203,Euro Truck Simulator 2,Grand Theft Auto V,Counter-Strike Condition Zero,Chivalry Medieval Warfare,Arma 2 Operation Arrowhead,Neverwinter,Marvel Heroes 2015,Grand Theft Auto IV,PAYDAY The Heist,Dota 2
123734483,Dota 2,Unturned,Team Fortress 2,Counter-Strike Global Offensive,Robocraft,Garry's Mod,PAYDAY 2,Left 4 Dead 2,The Elder Scrolls V Skyrim,Heroes & Generals
123904490,Unturned,Dota 2,Warframe,Counter-Strike Global Offensive,Team Fortress 2,Garry's Mod,PAYDAY 2,The Elder Scrolls V Skyrim,Heroes & Generals,Terraria
123974970,Warframe,Dota 2,Neverwinter,The Elder Scrolls V Skyrim,Team Fortress 2,Counter-Strike Global Offensive,Dead Island Epidemic,The Mighty Quest For Epic Loot,Terraria,Left 4 Dead 2
124059151,BioShock Infinite,Tomb Raider,Dishonored,Fallout 4,Spore,Fallout New Vegas,Deus Ex Human Revolution,The Binding of Isaac Rebirth,The Witcher 3 Wild Hunt,The Witcher Enhanced Edition
124070622,Grand Theft Auto V,F1 2012,Far Cry 3,Test Drive Unlimited 2,Assetto Corsa,Infestation Survivor Stories,Euro Truck Simulator 2,Farming Simulator 15,Arma 3,Need for Speed Hot Pursuit
124234882,Unturned,Rust,Dota 2,Arma 2 Operation Arrowhead,PlanetSide 2,Robocraft,Warframe,Heroes & Generals,Counter-Strike Global Offensive,Team Fortress 2
124400480,Dota 2,Counter-Strike Global Offensive,Team Fortress 2,Garry's Mod,The Elder Scrolls V Skyrim,PAYDAY 2,DayZ,Call of Duty Black Ops II - Multiplayer,Left 4 Dead 2,Terraria
124437057,Wolfenstein The New Order,Anno 2070,BattleBlock Theater,Half-Life 2,Life Is Strange,Borderlands The Pre-Sequel,Scribblenauts Unlimited,Half-Life 2 Episode Two,The Talos Principle,Space Pirates and Zombies
124443679,Warframe,Call of Duty Modern Warfare 3 - Multiplayer,APB Reloaded,Call of Duty Modern Warfare 3,DayZ,Unturned,Robocraft,The Forest,The Mighty Quest For Epic Loot,Loadout
124525404,The Lord of the Rings Online,The Forest,Fallen Earth,Call of Duty Modern Warfare 3 - Multiplayer,Reign Of Kings,Call of Duty Modern Warfare 3,Football Manager 2015,Nosgoth,Dungeon Defenders II,Assassins Creed Unity
124537977,Football Manager 2014,Football Manager 2013,Football Manager 2015,Football Manager 2012,Football Manager 2011,Empire Total War,Total War SHOGUN 2,Total War ROME II - Emperor Edition,Football Manager 2016,Football Manager 2010
124556386,APB Reloaded,Batman Arkham Origins,Dying Light,Counter-Strike,Call of Duty Black Ops III,Call of Duty Ghosts - Multiplayer,Call of Duty Advanced Warfare - Multiplayer,Hitman Absolution,Call of Duty Black Ops II - Multiplayer,Arma 3
124641717,H1Z1,Grand Theft Auto V,Counter-Strike,DC Universe Online,Counter-Strike Global Offensive,Team Fortress 2,Dota 2,Counter-Strike Source,Left 4 Dead 2,The Elder Scrolls V Skyrim
124651043,Napoleon Total War,Fallout 3 - Game of the Year Edition,Total War ROME II - Emperor Edition,Medieval II Total War,Total War ATTILA,Stronghold 3,Europa Universalis IV,Total War SHOGUN 2,The Elder Scrolls V Skyrim,Age of Mythology Extended Edition
124712421,Counter-Strike Source,Half-Life 2,Amnesia The Dark Descent,Outlast,Killing Floor,Portal,Half-Life 2 Episode One,Half-Life 2 Episode Two,Rayman Legends,Half-Life 2 Deathmatch
124725852,Infestation Survivor Stories,Rocket League,Call of Duty World at War,Clicker Heroes,One Finger Death Punch,Surgeon Simulator,SimCity 4 Deluxe,Besiege,Arma 3,Sid Meier's Civilization III Complete
124776658,Dota 2,Team Fortress 2,Counter-Strike Global Offensive,Garry's Mod,The Elder Scrolls V Skyrim,Left 4 Dead 2,PAYDAY 2,Terraria,Borderlands 2,Sid Meier's Civilization V
124878949,Team Fortress 2,Counter-Strike Global Offensive,Garry's Mod,Dota 2,Left 4 Dead 2,The Elder Scrolls V Skyrim,Terraria,PAYDAY 2,Portal 2,Borderlands 2
125017535,DARK SOULS II,The Binding of Isaac,Tom Clancy's Ghost Recon Phantoms - NA,Killing Floor,Torchlight II,The Forest,Sid Meier's Civilization V,The Binding of Isaac Rebirth,Super Meat Boy,Starbound
125141344,Dota 2,Unturned,Team Fortress 2,Counter-Strike Global Offensive,Garry's Mod,The Elder Scrolls V Skyrim,PAYDAY 2,Left 4 Dead 2,Terraria,Robocraft
125153273,Dota 2,Team Fortress 2,Counter-Strike Global Offensive,Unturned,Garry's Mod,The Elder Scrolls V Skyrim,Terraria,Left 4 Dead 2,PAYDAY 2,Borderlands 2
125353580,Tomb Raider,Dishonored,BioShock Infinite,Deus Ex Human Revolution,The Witcher 2 Assassins of Kings Enhanced Edition,Metro 2033,Wolfenstein The New Order,Life Is Strange,Mortal Kombat X,Borderlands The Pre-Sequel
125404736,Clicker Heroes,Sonic Generations,"Warhammer 40,000 Dawn of War  Dark Crusade",Risen 2 - Dark Waters,H1Z1,Resident Evil 5 / Biohazard 5,Outlast,FINAL FANTASY XIV A Realm Reborn,Resident Evil 6 / Biohazard 6,Killing Floor 2
125424716,Path of Exile,Torchlight II,Dota 2,Sid Meier's Civilization V,Magicka,Portal 2,Dungeon Defenders,Borderlands 2,Team Fortress 2,Counter-Strike Global Offensive
125589748,Dota 2,Counter-Strike,Counter-Strike Global Offensive,Team Fortress 2,Garry's Mod,Left 4 Dead 2,Counter-Strike Source,The Elder Scrolls V Skyrim,PAYDAY 2,Terraria
125682446,APB Reloaded,Grand Theft Auto V,Dota 2,Call of Duty Black Ops II - Multiplayer,Tom Clancy's Ghost Recon Phantoms - EU,Far Cry 3,Blacklight Retribution,ARK Survival Evolved,Call of Duty Black Ops II - Zombies,The Witcher 2 Assassins of Kings Enhanced Edition
125718224,Serious Sam HD The Second Encounter,DC Universe Online,Warface,Command and Conquer Red Alert 3,Spiral Knights,HAWKEN,AirMech,War Thunder,Company of Heroes (New Steam Version),Risen 2 - Dark Waters
125718913,FreeStyle2 Street Basketball,Warframe,NARUTO SHIPPUDEN Ultimate Ninja STORM 3 Full Burst,GunZ 2 The Second Duel,Unturned,Dead Island Epidemic,Counter-Strike Nexon Zombies,Borderlands 2 RU,Dota 2,Rocksmith 2014
125912054,Warframe,Dota 2,Grand Theft Auto V,DARK SOULS II,Sid Meier's Civilization V,Counter-Strike Global Offensive,Team Fortress 2,The Elder Scrolls V Skyrim,The Witcher 3 Wild Hunt,PAYDAY 2
125979393,Farming Simulator 15,Train Simulator,Euro Truck Simulator 2,LEGO Worlds,Spintires,Half-Life 2 Episode Two,Farming Simulator 2013,Goat Simulator,Construction-Simulator 2015,RaceRoom Racing Experience 
126098408,Tom Clancy's Ghost Recon Phantoms - NA,Counter-Strike Condition Zero,Zombie Panic Source,Dota 2,Age of Empires II HD Edition,Counter-Strike Global Offensive,Team Fortress 2,How to Survive,Counter-Strike,Half-Life 2
126191291,War Thunder,Euro Truck Simulator 2,Insurgency,Arma 2 Operation Arrowhead,No More Room in Hell,Heroes & Generals,Counter-Strike Source,Killing Floor,Alien Swarm,Age of Empires II HD Edition
126200826,Arma 3,Arma 2 Operation Arrowhead,Mount & Blade Warband,Crusader Kings II,Total War ROME II - Emperor Edition,H1Z1,DayZ,Total War SHOGUN 2,Kerbal Space Program,Prison Architect
126269125,Counter-Strike Source,Euro Truck Simulator 2,APB Reloaded,No More Room in Hell,Heroes & Generals,Rust,Grand Theft Auto V,7 Days to Die,Robocraft,Farming Simulator 15
126340495,Unturned,War Thunder,Warframe,Robocraft,Heroes & Generals,PAYDAY 2,Saints Row The Third,Counter-Strike Global Offensive,Garry's Mod,Rust
126345126,Dota 2,Counter-Strike Global Offensive,Team Fortress 2,The Elder Scrolls V Skyrim,Garry's Mod,Left 4 Dead 2,Sid Meier's Civilization V,PAYDAY 2,Terraria,Borderlands 2
126388107,Magic Duels,Warframe,Counter-Strike,Dota 2,Tom Clancy's Ghost Recon Phantoms - NA,Path of Exile,Sid Meier's Civilization V,Neverwinter,Counter-Strike Global Offensive,FreeStyle2 Street Basketball
126471719,Unturned,Counter-Strike Global Offensive,Team Fortress 2,Dota 2,Garry's Mod,PAYDAY 2,Left 4 Dead 2,The Elder Scrolls V Skyrim,Robocraft,Terraria
126522515,Neverwinter,Dota 2,Clicker Heroes,Warframe,Unturned,Counter-Strike Global Offensive,Team Fortress 2,The Forest,Rust,Garry's Mod
126595775,Counter-Strike,Counter-Strike Condition Zero,Call of Duty Black Ops - Multiplayer,Call of Duty Black Ops,Warframe,Dota 2,Arma 3,Team Fortress 2,Counter-Strike Global Offensive,The Elder Scrolls V Skyrim
126701146,Killing Floor,Half-Life 2,The Binding of Isaac,Amnesia The Dark Descent,Starbound,Portal,Football Manager 2012,PAYDAY The Heist,Super Meat Boy,Age of Empires II HD Edition
126796140,Call of Duty Black Ops II - Multiplayer,Call of Duty Black Ops II,Call of Duty Black Ops II - Zombies,Team Fortress 2,Counter-Strike Global Offensive,Left 4 Dead 2,The Elder Scrolls V Skyrim,Sid Meier's Civilization V,Garry's Mod,Call of Duty Ghosts - Multiplayer
126877285,Empire Total War,Napoleon Total War,Total War SHOGUN 2,Total War ROME II - Emperor Edition,Counter-Strike,Football Manager 2013,Medieval II Total War,Football Manager 2015,H1Z1,Football Manager 2012
126887624,Dota 2,Far Cry 3,Disciples III Reincarnation,Counter-Strike Global Offensive,Team Fortress 2,The Elder Scrolls V Skyrim,Garry's Mod,Left 4 Dead 2,Might & Magic Heroes VI,PAYDAY 2
126992940,Rust,Unturned,Robocraft,7 Days to Die,Don't Starve Together Beta,Undertale,Dota 2,Counter-Strike Global Offensive,Garry's Mod,ARK Survival Evolved
127072755,Killing Floor,Call of Duty Modern Warfare 2 - Multiplayer,Call of Duty Modern Warfare 2,Sniper Elite V2,PAYDAY The Heist,Mount & Blade Warband,No More Room in Hell,Rust,Arma 2,Star Wars - Battlefront II
127208680,Dota 2,Path of Exile,Neverwinter,SMITE,Age of Empires II HD Edition,Clicker Heroes,Trove,Warframe,Counter-Strike Global Offensive,Team Fortress 2
127220350,Castle Crashers,The Binding of Isaac Rebirth,Don't Starve,The LEGO Movie - Videogame,LEGO MARVEL Super Heroes,Toribash,DC Universe Online,Brawlhalla,Trove,Robocraft
127261069,Sheltered,POSTAL 2,Clicker Heroes,Counter-Strike Global Offensive,Team Fortress 2,Garry's Mod,Left 4 Dead 2,The Elder Scrolls V Skyrim,Call of Duty Black Ops II - Multiplayer,Terraria
127272741,Neverwinter,The Elder Scrolls IV Oblivion ,Clicker Heroes,Grand Theft Auto San Andreas,Path of Exile,The Binding of Isaac Rebirth,SMITE,Warframe,Surgeon Simulator,FreeStyle2 Street Basketball
127311699,BioShock Infinite,Darksiders,Fallout New Vegas,The Witcher 3 Wild Hunt,Sid Meier's Civilization V,Tomb Raider,Dota 2,Natural Selection 2,Dishonored,DARK SOULS II
127325079,Dota 2,Counter-Strike Global Offensive,Team Fortress 2,The Elder Scrolls V Skyrim,Garry's Mod,Left 4 Dead 2,PAYDAY 2,Terraria,Sid Meier's Civilization V,Borderlands 2
127335438,Rocket League,War Thunder,Castle Crashers,Starbound,Middle-earth Shadow of Mordor,Euro Truck Simulator 2,ORION Prelude,TERA,PlanetSide 2,Crusader Kings II
127344335,Warframe,Portal 2,Goat Simulator,PAYDAY The Heist,Ace of Spades,Portal,Counter-Strike,PAYDAY 2,Left 4 Dead 2,Castle Crashers
127426141,Grand Theft Auto V,Test Drive Unlimited 2,Far Cry 3,Grand Theft Auto IV,Euro Truck Simulator 2,Arma 3,Just Cause 2,Hitman Absolution,Saints Row The Third,Battlefield Bad Company 2
127461743,Grand Theft Auto V,Just Cause 2,Blacklight Retribution,Tomb Raider,Tom Clancy's Ghost Recon Phantoms - NA,Just Cause 2 Multiplayer Mod,The Witcher 2 Assassins of Kings Enhanced Edition,Metro 2033,Hitman Absolution,Far Cry 3
127555883,Dungeon Defenders,Star Trek Online,Half-Life 2,Castle Crashers,Magicka,Awesomenauts,War for the Overworld,HAWKEN,Command and Conquer 3 Kane's Wrath,Trine 2
127594108,Dota 2,Team Fortress 2,Counter-Strike Global Offensive,Garry's Mod,Left 4 Dead 2,The Elder Scrolls V Skyrim,PAYDAY 2,Terraria,Borderlands 2,Sid Meier's Civilization V
127603833,Dota 2,Team Fortress 2,Counter-Strike Global Offensive,Garry's Mod,The Elder Scrolls V Skyrim,Left 4 Dead 2,Terraria,PAYDAY 2,Sid Meier's Civilization V,Borderlands 2
127628725,ARK Survival Evolved,Far Cry 3,Grand Theft Auto V,Kerbal Space Program,Rocket League,Prison Architect,Besiege,PlanetSide 2,Call of Duty Advanced Warfare - Multiplayer,BioShock Infinite
127813787,F1 2012,Test Drive Unlimited 2,Grand Theft Auto V,Assetto Corsa,Infestation Survivor Stories,Arma 3,SimCity 4 Deluxe,Need for Speed Hot Pursuit,Need for Speed SHIFT,Eastside Hockey Manager
127850470,Batman Arkham City GOTY,Marvel Heroes 2015,Might & Magic Heroes VI,Assassin's Creed II,Counter-Strike Source,Creativerse,Counter-Strike,Team Fortress 2,Assassin's Creed III,Counter-Strike Global Offensive
127894126,Dota 2,Team Fortress 2,Counter-Strike Global Offensive,Garry's Mod,The Elder Scrolls V Skyrim,Left 4 Dead 2,Terraria,PAYDAY 2,Sid Meier's Civilization V,Borderlands 2
127992087,Dead Island,Left 4 Dead 2,Team Fortress 2,Counter-Strike Global Offensive,Counter-Strike Source,Saints Row The Third,The Elder Scrolls V Skyrim,Garry's Mod,PAYDAY 2,War Thunder
128207897,GRID 2,Dead Island,Counter-Strike,Robocraft,Insurgency,PAYDAY The Heist,APB Reloaded,Heroes & Generals,Sniper Elite V2,PAYDAY 2
128593044,Dota 2,PlanetSide 2,Counter-Strike Global Offensive,Team Fortress 2,Garry's Mod,The Elder Scrolls V Skyrim,PAYDAY 2,Warframe,Terraria,Left 4 Dead 2
128651888,Grand Theft Auto V,Unturned,PlanetSide 2,Robocraft,Far Cry 3,Space Engineers,PAYDAY 2,Counter-Strike Global Offensive,Team Fortress 2,Left 4 Dead 2
128925610,Warframe,DARK SOULS II,Tom Clancy's Ghost Recon Phantoms - NA,DC Universe Online,TERA,Dota 2,Aura Kingdom,Tomb Raider,Path of Exile,Counter-Strike Nexon Zombies
129102620,Dota 2,Counter-Strike Global Offensive,Team Fortress 2,Garry's Mod,The Elder Scrolls V Skyrim,Left 4 Dead 2,PAYDAY 2,Rust,Counter-Strike Source,Terraria
129114153,Dota 2,Unturned,Team Fortress 2,Counter-Strike Global Offensive,Garry's Mod,The Elder Scrolls V Skyrim,Left 4 Dead 2,PAYDAY 2,Terraria,Borderlands 2
129117376,7 Days to Die,Rust,Grand Theft Auto V,PlanetSide 2,The Forest,GameMaker Studio,Outlast,The Binding of Isaac Rebirth,H1Z1,Dying Light
129211317,Rust,DayZ,Arma 2 Operation Arrowhead,Grand Theft Auto V,Chivalry Medieval Warfare,Arma 3,Unturned,Don't Starve Together Beta,Arma 2,Far Cry 3
129240163,Farming Simulator 15,LEGO Worlds,Train Simulator,Banished,Cities Skylines,Stranded Deep,RollerCoaster Tycoon 3 Platinum!,South Park The Stick of Truth,Besiege,Farming Simulator 2013
129364343,Unturned,Dota 2,Counter-Strike Global Offensive,Team Fortress 2,Garry's Mod,Left 4 Dead 2,The Elder Scrolls V Skyrim,Warframe,PAYDAY 2,Ace of Spades
129371925,Dota 2,Team Fortress 2,Counter-Strike Global Offensive,Garry's Mod,The Elder Scrolls V Skyrim,Left 4 Dead 2,Terraria,PAYDAY 2,Sid Meier's Civilization V,Borderlands 2
129391396,Call of Duty Modern Warfare 3,Team Fortress 2,Call of Duty Modern Warfare 3 - Multiplayer,Stranded Deep,Counter-Strike Global Offensive,The Elder Scrolls V Skyrim,Garry's Mod,Left 4 Dead 2,Sid Meier's Civilization V,Terraria
129478138,Counter-Strike Source,Age of Empires II HD Edition,Sid Meier's Civilization V,Age of Empires III Complete Collection,Dota 2,"Warhammer 40,000 Dawn of War  Dark Crusade",Counter-Strike Global Offensive,Team Fortress 2,Left 4 Dead 2,The Elder Scrolls V Skyrim
129501816,Dota 2,DayZ,Counter-Strike Global Offensive,Team Fortress 2,Arma 2 Operation Arrowhead,Rust,Garry's Mod,Left 4 Dead 2,The Elder Scrolls V Skyrim,PAYDAY 2
129520075,Call of Duty Modern Warfare 3 - Multiplayer,Call of Duty Black Ops II - Multiplayer,Call of Duty Modern Warfare 3,Call of Duty Black Ops - Multiplayer,Call of Duty Black Ops,Call of Duty Black Ops II,Call of Duty Black Ops II - Zombies,Call of Duty Modern Warfare 2 - Multiplayer,Call of Duty Modern Warfare 2,Call of Duty Ghosts - Multiplayer
129634406,Dota 2,Team Fortress 2,Counter-Strike Global Offensive,The Elder Scrolls V Skyrim,Garry's Mod,Left 4 Dead 2,Terraria,PAYDAY 2,Sid Meier's Civilization V,Borderlands 2
129925351,Dark Souls Prepare to Die Edition,ORION Prelude,Don't Starve Together Beta,The Binding of Isaac Rebirth,Don't Starve,The Binding of Isaac,Clicker Heroes,Risk of Rain,FINAL FANTASY VII,Magicka
129966650,War Thunder,DayZ,Arma 2 Operation Arrowhead,Insurgency,Dota 2,Battlefield Bad Company 2,Arma 3,Rising Storm/Red Orchestra 2 Multiplayer,Team Fortress 2,Left 4 Dead 2
130021142,Star Wars Empire at War Gold,Star Wars Republic Commando,LEGO MARVEL Super Heroes,Medieval II Total War,Wargame AirLand Battle,Rome Total War,Wargame European Escalation,Company of Heroes (New Steam Version),Command and Conquer Red Alert 3,Rise of Nations Extended Edition
